,0,1,2,3
0,0.5229659557854613,0.3724687953557661,0.42537313432835894,0.5041842265684843
1,0.5229254837032445,0.3719664901843714,0.43283582089552314,0.5009992296423661
2,0.5229254837032445,0.37129674995584516,0.4402985074626873,0.5041842265684843
3,0.5228850116210279,0.3704595746701873,0.4477611940298515,0.5009992296423661
4,0.5228850116210279,0.3694549643273979,0.4552238805970157,0.5041842265684843
5,0.5228445395388112,0.36828291892747694,0.46268656716417983,0.5009992296423661
6,0.5228445395388112,0.3669434384704244,0.47014925373134403,0.5041842265684843
7,0.5228040674565944,0.3654365229562403,0.4776119402985082,0.5009992296423661
8,0.5228040674565944,0.36376217238492464,0.4850746268656724,0.5041842265684843
9,0.5227635953743777,0.36192038675647736,0.4925373134328366,0.5009992296423661
10,0.5227635953743777,0.35991116607089857,0.5000000000000008,0.5041842265684843
11,0.5227231232921609,0.35773451032818815,0.507462686567165,0.5009992296423661
12,0.5227231232921609,0.35539041952834627,0.5149253731343291,0.5041842265684843
13,0.5226826512099442,0.35287889367137276,0.5223880597014933,0.5009992296423661
14,0.5226826512099442,0.35019993275726763,0.5298507462686575,0.5041842265684843
15,0.5226421791277275,0.347353536786031,0.5373134328358217,0.5009992296423661
16,0.5226421791277275,0.34433970575766276,0.5447761194029859,0.5041842265684843
17,0.5226017070455107,0.341158439672163,0.5522388059701501,0.5009992296423661
18,0.5226017070455107,0.33780973852953167,0.5597014925373143,0.5041842265684843
19,0.522561234963294,0.33429360232976874,0.5671641791044784,0.5009992296423661
20,0.522561234963294,0.3306100310728743,0.5746268656716427,0.5041842265684843
21,0.5225207628810773,0.3267590247588482,0.5820895522388068,0.5009992296423661
22,0.5225207628810773,0.3227405833876906,0.589552238805971,0.5041842265684843
23,0.5224802907988605,0.3185547069594014,0.5970149253731352,0.5009992296423661
24,0.5224802907988605,0.3142013954739807,0.6044776119402994,0.5041842265684843
25,0.5224398187166438,0.3096806489314283,0.6119402985074636,0.5009992296423661
26,0.5224398187166438,0.30499246733174445,0.6194029850746277,0.5041842265684843
27,0.522399346634427,0.300136850674929,0.626865671641792,0.5009992296423661
28,0.522399346634427,0.295113798960982,0.6343283582089561,0.5041842265684843
29,0.5223588745522103,0.2899233121899034,0.6417910447761203,0.5009992296423661
30,0.5223588745522103,0.2845653903616932,0.6492537313432845,0.5041842265684843
31,0.5223184024699936,0.27904003347635153,0.6567164179104487,0.5009992296423661
32,0.5223184024699936,0.27334724153387824,0.6641791044776129,0.5041842265684843
33,0.5222779303877768,0.26748701453427337,0.6716417910447771,0.5009992296423661
34,0.5222779303877768,0.261459352477537,0.6791044776119413,0.5041842265684843
35,0.5222374583055601,0.2552642553636689,0.6865671641791053,0.5009992296423661
36,0.5222374583055601,0.2489017231926694,0.6940298507462697,0.5041842265684843
37,0.5221969862233434,0.24237175596453825,0.7014925373134338,0.5009992296423661
38,0.5221969862233434,0.23567435367927558,0.708955223880598,0.5041842265684843
39,0.5221565141411266,0.22880951633688135,0.7164179104477622,0.5009992296423661
40,0.5221565141411266,0.22177724393735548,0.7238805970149262,0.5041842265684843
41,0.5221160420589099,0.2145775364806981,0.7313432835820903,0.5009992296423661
42,0.5221160420589099,0.2072103939669091,0.7388059701492545,0.5041842265684843
43,0.5220755699766932,0.19967581639598858,0.7462686567164187,0.5009992296423661
44,0.5220755699766932,0.19197380376793638,0.7537313432835828,0.5041842265684843
45,0.5220350978944764,0.18410435608275283,0.761194029850747,0.5009992296423661
46,0.5220350978944764,0.17606747334043749,0.7686567164179112,0.5041842265684843
47,0.5219946258122597,0.1678631555409908,0.7761194029850753,0.5009992296423661
48,0.5219946258122597,0.15949140268441242,0.7835820895522394,0.5041842265684843
49,0.521954153730043,0.15095221477070242,0.7910447761194036,0.5009992296423661
50,0.521954153730043,0.14224559179986096,0.7985074626865678,0.5041842265684843
51,0.5219136816478263,0.13337153377188782,0.805970149253732,0.5009992296423661
52,0.5219136816478263,0.12433004068678327,0.8134328358208961,0.5041842265684843
53,0.5218732095656096,0.11512111254454707,0.8208955223880603,0.5009992296423661
54,0.5218732095656096,0.10574474934517925,0.8283582089552245,0.5041842265684843
55,0.5218327374833928,0.09620095108867982,0.8358208955223885,0.5009992296423661
56,0.5218327374833928,0.08648971777504899,0.8432835820895528,0.5041842265684843
57,0.5217922654011761,0.07661104940428656,0.8507462686567169,0.5009992296423661
58,0.5217922654011761,0.06656494597639251,0.858208955223881,0.5041842265684843
59,0.5217517933189594,0.056351407491366884,0.8656716417910452,0.5009992296423661
60,0.5217517933189594,0.045970433949209605,0.8731343283582094,0.5041842265684843
61,0.5217113212367426,0.03542202534992095,0.8805970149253733,0.5009992296423661
62,0.5217113212367426,0.024706181693500667,0.8880597014925375,0.5041842265684843
63,0.5216708491545259,0.0138229029799488,0.8955223880597019,0.5009992296423661
64,0.5216708491545259,0.0027721892092653078,0.902985074626866,0.5041842265684843
65,0.38703657549649667,0.37280366547002924,0.4029850746268664,0.5009992296423661
66,0.38703657549649667,0.37280366547002924,0.3955223880597022,0.5041842265684843
67,0.38699610341428,0.3729711005271608,0.38805970149253805,0.5009992296423661
68,0.38699610341428,0.37330597064142396,0.38059701492537384,0.5041842265684843
69,0.38695563133206323,0.37380827581281867,0.37313432835820964,0.5009992296423661
70,0.38695563133206323,0.3744780160413449,0.3656716417910455,0.5041842265684843
71,0.3869151592498465,0.37531519132700275,0.3582089552238813,0.5009992296423661
72,0.3869151592498465,0.3763198016697922,0.3507462686567171,0.5041842265684843
73,0.38687468716762974,0.3774918470697131,0.3432835820895529,0.5009992296423661
74,0.38687468716762974,0.3788313275267657,0.33582089552238875,0.5041842265684843
75,0.38683421508541305,0.38033824304094976,0.32835820895522455,0.5009992296423661
76,0.38683421508541305,0.3820125936122654,0.3208955223880604,0.5041842265684843
77,0.3867937430031963,0.3838543792407127,0.3134328358208962,0.5009992296423661
78,0.3867937430031963,0.3858635999262915,0.305970149253732,0.5041842265684843
79,0.38675327092097955,0.3880402556690019,0.29850746268656786,0.5009992296423661
80,0.38675327092097955,0.3903843464688438,0.29104477611940366,0.5041842265684843
81,0.3867127988387628,0.3928958723258173,0.2835820895522395,0.5009992296423661
82,0.3867127988387628,0.39557483323992243,0.2761194029850753,0.5041842265684843
83,0.3866723267565461,0.398421229211159,0.26865671641791117,0.5009992296423661
84,0.3866723267565461,0.4014350602395273,0.26119402985074697,0.5041842265684843
85,0.38663185467432937,0.40461632632502703,0.2537313432835828,0.5009992296423661
86,0.38663185467432937,0.40796502746765834,0.24626865671641865,0.5041842265684843
87,0.3865913825921127,0.4114811636674213,0.23880597014925442,0.5009992296423661
88,0.3865913825921127,0.41516473492431577,0.23134328358209028,0.5041842265684843
89,0.3865509105098959,0.4190157412383419,0.22388059701492607,0.5009992296423661
90,0.3865509105098959,0.4230341826094995,0.21641791044776187,0.5041842265684843
91,0.3865104384276792,0.42722005903778865,0.20895522388059767,0.5009992296423661
92,0.3865104384276792,0.4315733705232094,0.20149253731343347,0.5041842265684843
93,0.38646996634546243,0.4360941170657617,0.19402985074626933,0.5009992296423661
94,0.38646996634546243,0.44078229866544566,0.18656716417910515,0.5041842265684843
95,0.3864294942632457,0.445637915322261,0.17910447761194095,0.5009992296423661
96,0.3864294942632457,0.450660967036208,0.17164179104477675,0.5041842265684843
97,0.386389022181029,0.4558514538072867,0.16417910447761258,0.5009992296423661
98,0.386389022181029,0.46120937563549685,0.15671641791044838,0.5041842265684843
99,0.38634855009881225,0.4667347325208386,0.14925373134328418,0.5009992296423661
100,0.38634855009881225,0.47242752446331177,0.14179104477612003,0.5041842265684843
101,0.3863080780165955,0.47828775146291663,0.13432835820895583,0.5009992296423661
102,0.3863080780165955,0.4843154135196532,0.12686567164179163,0.5041842265684843
103,0.3862676059343788,0.4905105106335211,0.11940298507462743,0.5009992296423661
104,0.3862676059343788,0.49687304280452066,0.11194029850746323,0.5041842265684843
105,0.386227133852162,0.5034030100326519,0.10447761194029909,0.5009992296423661
106,0.386227133852162,0.5101004123179145,0.09701492537313494,0.5041842265684843
107,0.3861866617699453,0.5169652496603088,0.08955223880597069,0.5009992296423661
108,0.3861866617699453,0.5239975220598345,0.08208955223880648,0.5041842265684843
109,0.38614618968772857,0.531197229516492,0.07462686567164228,0.5009992296423661
110,0.38614618968772857,0.5385643720302808,0.06716417910447803,0.5041842265684843
111,0.3861057176055119,0.5460989496012014,0.05970149253731383,0.5009992296423661
112,0.3861057176055119,0.5538009622292537,0.05224789810419295,0.5036284526198815
113,0.38607230779979435,0.5616702059206116,0.044821568995837335,0.499332584921504
114,0.3860934860249964,0.5697060689423332,0.037440645184370513,0.5008529676766255
115,0.3860953445907783,0.5779075325676624,0.03012321132255602,0.5018216351089629
116,0.38608489420026565,0.5862731723171908,0.022887274710433392,0.49587129362236887
117,0.3861500554085864,0.5948011596943661,0.030349961277597592,0.499056290548487
118,0.3861747445346903,0.6031617120144095,0.03781264784476174,0.5022412874746052
119,0.38615896157857754,0.6113548292773217,0.04527533441192594,0.499056290548487
120,0.3861836507046815,0.6193805114831021,0.05273802097909008,0.5022412874746052
121,0.38616786774856876,0.6272387586317512,0.06020070754625417,0.499056290548487
122,0.38619255687467274,0.6349295707232685,0.06766339411341837,0.5022412874746052
123,0.38617677391856,0.6424529477576542,0.07512608068058263,0.499056290548487
124,0.38620146304466396,0.6498088897349086,0.08258876724774661,0.5022412874746052
125,0.38618568008855114,0.6569973966550313,0.09005145381491086,0.499056290548487
126,0.3862103692146551,0.6640184685180222,0.09751414038207495,0.5022412874746052
127,0.38619458625854236,0.6708721053238818,0.10497682694923921,0.499056290548487
128,0.38621927538464634,0.6775583070726097,0.11243951351640336,0.5022412874746052
129,0.3862034924285336,0.6840770737642061,0.11990220008356756,0.499056290548487
130,0.38622818155463756,0.6904284053986711,0.1273648866507317,0.5022412874746052
131,0.38621239859852474,0.6966123019760042,0.1348275732178959,0.499056290548487
132,0.3862370877246287,0.7026287634962058,0.1422902597850601,0.5022412874746052
133,0.386221304768516,0.708477789959276,0.1497529463522243,0.499056290548487
134,0.3862459938946199,0.7141593813652145,0.1572156329193885,0.5022412874746052
